Id,SalePrice
1461,113486.195
1462,143995.38
1463,152751.31
1464,173642.94
1465,163023.31
1466,146791.48
1467,152430.58
1468,145910.52
1469,161844.45
1470,122065.16
1471,162070.73
1472,88723.086
1473,89696.88
1474,126288.86
1475,94544.88
1476,237657.4
1477,187668.0
1478,204238.36
1479,222193.81
1480,356735.9
1481,259387.84
1482,178274.84
1483,149371.98
1484,142383.08
1485,157878.64
1486,163850.34
1487,288986.22
1488,187099.72
1489,162923.53
1490,186130.14
1491,166170.52
1492,90974.664
1493,170891.34
1494,226247.58
1495,216982.72
1496,189199.27
1497,151479.5
1498,144816.6
1499,140911.33
1500,136294.2
1501,149517.64
1502,125731.5
1503,216076.4
1504,198832.86
1505,187788.5
1506,153780.47
1507,189379.06
1508,166970.98
1509,129125.77
1510,134229.27
1511,127075.0
1512,155012.31
1513,114417.09
1514,132424.12
1515,156242.25
1516,134813.25
1517,149455.92
1518,109505.875
1519,182528.47
1520,117750.36
1521,114764.28
1522,161323.9
1523,111476.625
1524,112841.79
1525,97099.93
1526,104535.64
1527,94023.63
1528,131761.0
1529,133952.02
1530,171049.33
1531,96063.26
1532,99374.74
1533,134123.19
1534,114546.58
1535,133457.16
1536,99772.16
1537,88162.44
1538,126614.23
1539,154224.75
1540,88598.12
1541,108011.27
1542,120786.25
1543,193043.55
1544,88365.805
1545,109560.82
1546,129445.6
1547,137536.86
1548,120908.766
1549,100245.8
1550,108951.8
1551,107712.14
1552,123243.65
1553,125735.695
1554,102640.016
1555,152953.2
1556,92438.44
1557,96102.66
1558,95472.61
1559,88452.66
1560,123781.73
1561,110742.73
1562,118116.68
1563,104459.6
1564,145054.33
1565,129454.74
1566,216603.34
1567,88177.66
1568,198520.23
1569,112023.13
1570,125485.805
1571,102589.62
1572,114672.93
1573,178737.72
1574,109271.77
1575,190636.1
1576,198492.97
1577,157767.42
1578,114168.35
1579,131076.19
1580,171729.28
1581,149550.45
1582,114153.55
1583,217318.62
1584,178531.42
1585,120708.984
1586,88162.44
1587,88695.336
1588,118108.68
1589,91183.83
1590,116129.62
1591,88650.44
