Id,SalePrice
1461,65423.66
1462,67990.86
1463,64193.32
1464,64112.01
1465,69281.89
1466,63491.45
1467,61153.07
1468,62979.152
1469,50293.5
1470,59890.188
1471,60295.305
1472,69316.06
1473,64920.29
1474,51996.59
1475,68685.53
1476,60894.965
1477,61315.824
1478,67210.984
1479,65090.21
1480,67202.27
1481,60809.367
1482,67694.92
1483,64096.117
1484,66488.42
1485,57751.49
1486,62852.312
1487,67441.875
1488,64984.215
1489,58489.836
1490,58669.668
1491,62852.312
1492,58663.348
1493,63249.105
1494,61745.125
1495,63757.457
1496,61959.484
1497,66113.03
1498,33625.098
1499,54149.535
1500,65052.48
1501,61110.977
1502,60294.21
1503,67301.234
1504,67624.85
1505,77585.83
1506,60215.312
1507,64020.73
1508,62168.48
1509,63841.727
1510,63425.12
1511,52251.8
1512,59612.0
1513,58841.188
1514,64275.594
1515,61693.68
1516,59727.688
1517,58791.996
1518,60494.53
1519,66373.18
1520,60135.43
1521,57212.89
1522,63213.65
1523,59874.883
1524,60056.742
1525,54336.438
1526,67837.945
1527,54349.703
1528,62156.09
1529,63192.13
1530,64030.44
1531,66420.67
1532,60906.348
1533,67830.57
1534,55104.805
1535,74902.516
1536,56024.223
1537,73682.42
1538,62539.066
1539,60906.348
1540,63273.18
1541,61558.156
1542,59146.344
1543,58489.836
1544,62597.184
1545,54356.234
1546,65222.94
1547,49865.2
1548,59714.188
1549,56132.145
1550,58630.18
1551,60410.766
1552,57645.29
1553,62431.383
1554,60029.254
1555,68422.97
1556,57820.87
1557,50203.6
1558,53309.72
1559,61427.086
1560,62208.273
1561,57931.094
1562,64024.457
1563,60522.75
1564,64350.176
1565,60857.17
1566,63594.348
1567,56430.734
1568,67553.625
1569,57915.406
1570,65841.65
1571,60559.527
1572,61668.918
1573,66831.01
1574,52426.0
1575,68609.125
1576,63453.19
1577,60108.883
1578,56544.293
1579,54907.195
1580,65670.83
1581,60975.043
1582,61905.26
1583,63249.95
1584,63336.023
1585,61942.47
1586,72129.22
1587,48639.14
1588,59286.004
1589,59544.27
1590,67782.46
1591,59584.6
1592,69742.36
1593,50087.01
1594,86491.36
1595,59029.926
1596,57131.76
1597,62852.312
1598,64626.62
1599,57083.67
1600,53526.277
1601,69622.07
1602,67692.6
1603,63803.684
1604,58872.562
1605,66911.42
1606,65865.08
1607,61428.668
1608,66992.516
1609,61808.34
1610,60444.996
1611,63717.52
1612,63209.188
1613,63841.727
1614,61905.26
1615,62638.805
1616,68216.49
1617,68295.65
1618,60106.133
1619,62148.68
1620,62188.285
1621,65841.65
