Id,SalePrice
1461,125322.56828753937
1462,169432.65864624197
1463,183785.87273318102
1464,193542.18826733148
1465,189359.71608986234
1466,176147.8230688036
1467,172809.98363992313
1468,170789.37998732604
1469,187913.16413021475
1470,128555.45182717712
1471,193931.55009785108
1472,93737.07332767709
1473,102401.2785893535
1474,154636.0910750625
1475,122067.72663545197
1476,386002.68246337323
1477,254157.03005667048
1478,285417.18180493044
1479,263928.5831985433
1480,446450.60139027704
1481,343226.02818566764
1482,204237.8056924215
1483,180408.27788229944
1484,165004.3036257964
1485,180761.23152534605
1486,193844.15036261367
1487,327026.48645032785
1488,219964.76263852636
1489,198154.70765594687
1490,208649.410508631
1491,190267.5163866794
1492,95595.40568267314
1493,186276.38951167758
1494,284605.214012048
1495,293783.5386674306
1496,239504.61142786048
1497,179363.20176969652
1498,163322.89077939687
1499,153983.3256748199
1500,149806.66719533535
1501,176132.72880525753
1502,146582.08875874543
1503,315138.53775331116
1504,237928.43225230172
1505,228465.21671111978
1506,176145.2056711848
1507,232449.67092111858
1508,200924.16503264883
1509,165497.5139933995
1510,144792.15015193683
1511,144334.21763022998
1512,171078.33135080602
1513,151203.74733946638
1514,162991.58678798104
1515,174339.31836290634
1516,146936.61859872003
1517,158498.2106680394
1518,132332.36549001018
1519,221311.47128080993
1520,135741.18297643805
1521,138702.1753574986
1522,165350.3991941584
1523,122599.81377279114
1524,126610.24621371238
1525,128597.2584258279
1526,122591.13682135657
1527,99034.79535365934
1528,134202.02436770516
1529,151129.4688377651
1530,177476.57916006286
1531,104839.70882613468
1532,96445.90014474458
1533,153401.16015499804
1534,124138.68481423802
1535,155327.36366336507
1536,110217.3416154763
1537,65758.38327401415
1538,154750.6847066714
1539,194741.4784944679
1540,91992.58309723412
1541,149023.18226872856
1542,141378.45598888936
1543,244038.0385538617
1544,79651.72851653314
1545,108458.02807372801
1546,122739.59501890762
1547,136460.69776797472
1548,136420.56585078448
1549,116659.52125786699
1550,132971.97876540315
1551,115427.85555152528
1552,140541.08927946677
1553,150406.4960229783
1554,118866.52335004779
1555,163109.41845964923
1556,85145.59556960808
1557,112770.53590441296
1558,89895.02970311855
1559,86833.4361819866
1560,125706.15401663088
1561,131837.2411133618
1562,127270.79998980586
1563,123878.05958042823
1564,157952.0664330327
1565,141632.70100967065
1566,216667.5791873367
1567,74890.03922587614
1568,243404.47457965135
1569,147422.08373542392
1570,134302.26346628697
1571,129650.3008910215
1572,147565.08293579277
1573,253059.87202486274
1574,102618.37773530434
1575,209742.33830097082
1576,232660.21833622793
1577,196141.56930940188
1578,150234.70842393817
1579,147849.13473794542
1580,190613.74931992826
1581,146286.3136479738
1582,130808.97856328628
1583,318593.77442459116
1584,228816.85096089233
1585,142866.68382075903
1586,70060.15194453367
1587,105428.6878248456
1588,154886.2995707897
1589,98068.14692689572
1590,133312.87526058004
1591,100282.61053536677
1592,117235.98094208557
1593,121462.37436611879
1594,146904.45866801907
1595,119633.48415924981
1596,250605.35620626417
1597,180523.10266768432
1598,203381.84044116145
1599,159369.6119913105
1600,158594.35913337328
1601,65729.51441369999
1602,112731.21872360221
1603,81662.07875451783
1604,259353.92525529428
1605,241625.75870610142
1606,171366.27125441228
