Id,SalePrice
1461,114262.6701748695
1462,162084.24956059607
1463,183060.29477375178
1464,201050.4504824082
1465,201076.2192639399
1466,175436.97801694603
1467,184019.21557035059
1468,164890.2224134796
1469,194190.16295830416
1470,122355.81743349234
1471,189312.84829610086
1472,97966.92534181215
1473,93847.28292412341
1474,149870.0152007393
1475,109720.6249861272
1476,336974.81800345716
1477,256332.12610121813
1478,295047.33831379045
1479,294280.74664614716
1480,451337.5585723282
1481,334385.40636105544
1482,223047.22454968694
1483,180915.32852139213
1484,162624.3122325359
1485,197957.3951173517
1486,200919.6893874632
1487,325354.01132809074
1488,235034.76480285666
1489,196419.16092481546
1490,241467.727003763
1491,200052.84790717118
1492,92675.4122235589
1493,185545.92606576858
1494,298700.0216226867
1495,295828.1545792737
1496,230944.95386912068
1497,179211.41947651998
1498,178262.05750112078
1499,165881.92963811173
1500,160684.7076061453
1501,178156.68892381332
1502,152212.3634282729
1503,284304.7527338136
1504,246321.81074712053
1505,231046.5325794013
1506,199655.4697504915
1507,243689.428297705
1508,205676.46775441102
1509,165873.97998014317
1510,148373.01694230034
1511,161585.68251854138
1512,184460.25410693345
1513,147529.78771282468
1514,158956.9298994802
1515,186893.87851796768
1516,155633.62478187666
1517,171204.84691239474
1518,132614.2209112047
1519,209403.66421645158
1520,130974.57630519927
1521,130114.21430769326
1522,183342.4546705599
1523,109962.60270932448
1524,123686.86600187585
1525,122551.58260210694
1526,113294.68947755478
1527,107788.6700303376
1528,139816.48655405056
1529,151471.05843152702
1530,194772.09927928876
1531,109219.12774324305
1532,101840.35297798028
1533,160769.0257370035
1534,121237.64021102975
1535,152568.12037968176
1536,109086.96952908469
1537,62624.045034800685
1538,157953.78976495066
1539,200415.7207503412
1540,102379.43506899964
1541,141599.4509762779
1542,131399.1224166992
1543,194837.92995726995
1544,92387.44327828739
1545,121432.40717161832
1546,140413.48538995316
1547,130153.8936906653
1548,142009.72549339625
1549,127015.22943777956
1550,139924.57550152644
1551,108526.52428988353
1552,138631.19936925612
1553,154014.01364764193
1554,120202.17452028766
1555,156410.96983422144
1556,80602.72655626462
1557,110343.76800832363
1558,101097.05718252544
1559,71034.3376472579
1560,143684.53384914875
1561,130384.87865751475
1562,133651.05534858457
1563,121413.85532198858
1564,161318.4777514568
1565,149403.3213681784
1566,245197.1067092808
1567,76092.79336134848
1568,249209.55797620502
1569,123400.77208371907
1570,141439.76918904035
1571,122448.94548818194
1572,142959.9749827398
1573,224325.60519493744
1574,130519.00563142243
1575,245582.51164673007
1576,260160.13499010255
1577,178757.9765611588
1578,145052.15714392814
1579,154733.15242971035
1580,203304.97506188712
1581,161470.30436994674
1582,126168.70531365728
1583,292827.225343777
1584,218472.21176327864
1585,139508.20116071915
1586,66095.08036649776
1587,103512.85138097104
1588,150017.4700362411
1589,99888.15671812762
1590,132402.02793063456
1591,93934.72859034043
1592,115712.4291266236
1593,129763.73204236003
1594,130578.85766061861
1595,110555.55379868815
1596,217140.41951467717
1597,198177.71925208237
1598,235911.7991898324
1599,172390.87503961517
1600,168121.84607358073
1601,69539.98397625217
1602,116969.51251654644
