Id,SalePrice
1461,43662.03105697888
1462,59006.57731563744
1463,68145.63948123268
1464,73738.99502325135
1465,72617.26809053354
1466,64505.64721271088
1467,65977.72767498725
1468,59901.96910153294
1469,72496.92256779218
1470,43891.089258096836
1471,70719.20610082945
1472,35859.981907408765
1473,34972.442678258725
1474,53330.775595636376
1475,40578.605448512775
1476,125300.62224011385
1477,96221.61551948861
1478,108351.02100431774
1479,101408.25189343217
1480,160666.35116252894
1481,118617.60609607204
1482,80670.93442005389
1483,64765.02100575889
1484,60614.9364956746
1485,68136.58360676882
1486,71101.38268120166
1487,122123.09534532299
1488,86343.50944480661
1489,73053.36766788432
1490,89725.41667586933
1491,71461.39050533679
1492,33597.01420316522
1493,68089.20951167676
1494,110454.44324634245
1495,104792.46831824638
1496,86313.6198188828
1497,68282.82315047474
1498,64968.958131589585
1499,58646.78084548566
1500,56633.90114221464
1501,66639.84315919984
1502,52082.66131613301
1503,113767.35054445805
1504,90711.04209798579
1505,84834.09252538208
1506,66961.37818550912
1507,91650.4022626067
1508,76279.99753861924
1509,56950.35602541582
1510,53641.2140388679
1511,60340.262806211984
1512,64314.99219659135
1513,53663.01748389705
1514,58189.86063853594
1515,71315.93741860815
1516,56943.93373691039
1517,63857.277227768434
1518,45582.17321717286
1519,78741.46929330498
1520,47020.149269702655
1521,48660.681364072356
1522,66717.25320824375
1523,42214.21805797238
1524,46060.94001531122
1525,46270.9310983255
1526,42542.394722558536
1527,38815.331734849286
1528,51675.614451853915
1529,57876.95095969182
1530,72740.83122693398
1531,40162.83133469542
1532,34540.79752601378
1533,57651.925661100046
1534,46840.91029913646
1535,55763.906809213426
1536,39395.68262449343
1537,23544.245620503643
1538,57279.055052241594
1539,77470.4528829026
1540,32540.16886979747
1541,51536.68407359945
1542,54520.16961544974
1543,71078.46417051046
1544,32881.76422117002
1545,43905.534174435394
1546,49341.096644791636
1547,51241.29988384191
1548,52604.3809448606
1549,45584.83784254465
1550,48628.29182539481
1551,38626.52290950951
1552,51919.60480740145
1553,54091.679015166716
1554,42972.15587374971
1555,60927.9162208356
1556,31568.171661213808
