Id,SalePrice
1461,124217.36824545509
1462,166282.1352345976
1463,183387.90727935915
1464,193801.6489873622
1465,194358.35601327868
1466,178104.56870306036
1467,176643.06741454915
1468,171075.31715042802
1469,188120.54943292108
1470,126664.76323787865
1471,198705.1774257601
1472,96418.9749010317
1473,99083.4853185947
1474,149649.46825767853
1475,124295.79860281265
1476,386324.23537486093
1477,252961.24683775526
1478,294962.1985793162
1479,249633.21137087827
1480,441957.9675187138
1481,325241.9667170577
1482,206973.63202563653
1483,175275.4465176252
1484,168681.39631720274
1485,182540.74540625085
1486,193408.92143186613
1487,355386.85085799266
1488,227674.1132008141
1489,204826.35465428972
1490,207106.9998199947
1491,189049.59591851934
1492,92614.62673558356
1493,192555.85277461173
1494,282303.6099699994
1495,288679.73389779177
1496,238436.73510618685
1497,182346.18793070054
1498,163918.73786283846
1499,159603.8435164597
1500,146216.5326734705
1501,173580.9006486283
1502,147688.61571440246
1503,292997.0469427438
1504,238603.30796655174
1505,224927.5976022172
1506,179263.49581920478
1507,223736.538732598
1508,193603.8963623636
1509,166700.1179139599
1510,143944.32936534606
1511,146580.65270183398
1512,170553.58921378266
1513,138787.32403660807
1514,173980.3470337636
1515,178858.43202458744
1516,155614.76430930296
1517,158714.42608659403
1518,126452.31818249074
1519,219029.48647029887
1520,134981.37978409318
1521,136427.07506729726
1522,164637.32869907824
1523,120343.27722466951
1524,124123.2505431945
1525,129117.93839956523
1526,120505.8994946493
1527,100284.67490895349
1528,133387.45568744262
1529,149825.2569046386
1530,176629.8419447032
1531,106102.05770844799
1532,97876.07439412351
1533,144751.85137470166
1534,122063.17743819009
1535,158346.83208679667
1536,114097.15314826577
1537,62763.94865161166
1538,157903.95242671226
1539,177056.55151741373
1540,97137.7506355106
1541,148149.18323877954
1542,144191.28536415973
1543,245216.26161934243
1544,82268.87864463194
1545,111103.92063605979
1546,121972.96066184022
1547,140033.4605965469
1548,139108.9348635657
1549,116670.2438991053
1550,132854.77683716902
1551,108782.50206450654
1552,137631.7768823263
1553,146934.053276932
1554,116950.96927248943
1555,164075.98595149227
1556,82185.38994583214
1557,117169.10316695807
1558,91964.22558323709
1559,76093.80279945732
1560,133274.57951651124
1561,146127.13255907345
1562,128726.05519850751
1563,129017.69482050042
1564,162055.56057399744
1565,144311.43535771285
1566,232716.83070855518
1567,74918.93418376596
1568,241651.60657304688
1569,154476.0722546629
1570,137482.86595469853
1571,124813.11022773002
1572,150595.76877536086
1573,253994.2303084682
1574,103780.42164505078
1575,210077.12086471714
1576,241809.9549302513
1577,198629.75441154416
1578,143664.75915612953
1579,149208.86892380635
1580,191381.37560939533
1581,145797.33942484407
1582,130269.408279022
1583,322860.4134743957
1584,229541.88378497443
1585,140395.78509618732
1586,67046.23476957178
1587,106008.11788184108
1588,155470.1630622257
1589,98778.0692537136
1590,133316.24499277124
1591,101143.88491934024
1592,115888.66207925574
1593,122805.56691356769
1594,146921.31219406205
1595,110169.8941125353
1596,255830.77576199805
1597,186051.46397529697
1598,198282.4843647066
1599,164316.63491713136
1600,161931.42106178202
1601,68765.3435142405
1602,114772.630908993
1603,74796.09573829062
1604,274358.74095267925
1605,240362.78646584827
1606,169990.7173505756
1607,145192.07022416272
1608,201496.99197479323
1609,193516.30699332614
1610,149878.52735435573
1611,141894.1386929636
1612,167739.3854645714
1613,167317.07213640786
1614,119923.82846940744
1615,88968.19717948936
1616,70186.70233532728
1617,88984.87021603806
1618,129198.22125503958
1619,138555.28632645644
1620,153035.78369659313
1621,136195.37837741186
1622,141714.31785188746
1623,281992.3053782253
1624,213704.4523565803
1625,122302.98826163576
1626,157185.36038038554
1627,189455.47747301575
1628,277538.3152902203
1629,177600.23270251416
1630,351233.669175071
1631,219079.1538723827
1632,249188.24392518357
1633,178468.70514110994
1634,184644.2358882927
1635,176080.00890337562
1636,157098.80659676788
1637,181576.17997806074
1638,199735.82750524417
1639,181799.40546848098
1640,287102.008998626
1641,180744.3119245442
1642,221394.42067218924
1643,229550.71908807743
1644,229293.48756305012
1645,185079.89090155988
1646,161565.5665440178
1647,154252.6373392918
1648,135815.80497415768
1649,137191.89510315045
1650,116202.45246931481
1651,121975.02272255448
1652,95302.97310570316
1653,95783.16417801796
1654,152809.63081651746
1655,147148.93004094026
1656,147281.29332458889
1657,150092.00826404928
1658,149584.32143047338
1659,129900.4768435394
1660,148746.22120414572
1661,451428.06786036276
1662,402743.952063526
1663,395347.7483726329
1664,342670.45425921987
1665,309573.50775097177
1666,321706.75208915997
1667,333358.70210072293
1668,337315.3602408645
1669,285580.2587234184
1670,345049.41404460114
1671,274152.0090761787
1672,451673.1721551322
1673,289045.39267450664
1674,247232.9797767802
1675,195379.49253199215
1676,194415.13778797915
1677,211115.84259800764
1678,471578.4842630555
1679,380612.6855804262
1680,357875.94870112796
1681,238373.95677516412
1682,309852.6590379191
1683,174049.71888347683
1684,171827.75022868876
1685,170172.34665473198
1686,169750.80479518592
1687,173670.24607707732
1688,182809.31669298632
1689,182575.96671334194
1690,188825.29233539055
1691,179765.0441690475
1692,255222.1083060541
1693,175257.15583523162
1694,183447.32040117236
1695,170716.83161355907
1696,289286.4262428925
1697,171656.1111729994
1698,359763.7217274629
1699,319162.45695531135
1700,245492.59450829634
1701,262924.20166138216
1702,242378.0398898096
1703,240432.66663130728
1704,295938.8715695684
1705,228875.27915012874
1706,424719.8118414647
1707,204289.48364722182
1708,200017.22697795602
1709,260288.90222567887
1710,225328.34062083944
1711,246577.78276339127
1712,234629.2582584649
1713,274078.54261817207
1714,222105.4041637929
1715,201033.19447679317
1716,181507.399548168
1717,169576.73997678535
1718,135245.9676173056
1719,199468.08039823367
1720,246508.11782543903
1721,165059.3217744108
1722,121846.83834726561
1723,152544.28466412902
1724,207526.79403432098
1725,248313.90746911327
1726,192415.03876644114
1727,165740.15298993222
1728,167446.1701316165
1729,167163.05653606105
1730,146400.17071063322
1731,120002.70953764256
1732,137343.16574274524
1733,120591.05037738859
1734,118119.4085218436
1735,130423.94744570553
1736,115863.5471533922
1737,335698.32008243
1738,221045.1647110309
1739,287135.13333072345
1740,205124.97685572697
1741,189682.02033422753
1742,171895.46949882692
1743,171249.36850460334
1744,324253.4053341694
1745,241205.3653391005
1746,170008.60796922486
1747,218503.73556388912
1748,234078.02253077077
1749,157401.60075118378
1750,126997.07693922354
1751,244805.7524660005
1752,118332.07480693056
1753,135974.06010842382
1754,188273.93232378465
1755,173667.17121947295
1756,129412.23246673752
1757,121921.21005299647
1758,141781.1843183082
1759,160415.7150426496
1760,170801.28362583354
1761,137792.13220052392
1762,181268.135493747
1763,168022.8040731138
1764,118164.24359462081
1765,142862.78300429563
1766,168643.04546485562
1767,206067.23927044348
1768,145339.05062072774
1769,172710.09167489602
1770,139565.50877801597
1771,124372.58534697512
1772,145967.7204688887
1773,128841.18953984638
1774,125377.50639993766
1775,140335.87924073686
1776,126462.42499137705
1777,113962.53660931489
1778,135819.89508518146
1779,112675.1189942311
1780,171040.39755843402
1781,134735.96855576735
1782,92764.98398614347
1783,140585.51802469333
1784,101185.4478356886
1785,121270.46827204339
1786,140266.59816905225
1787,149836.99148293326
1788,51708.07255259934
1789,101035.88042092077
1790,82753.92662317546
1791,184054.42747116642
1792,154519.31077344297
1793,129803.37063358139
1794,144161.2803889074
1795,136462.31138330523
1796,118644.36100765452
1797,111671.69178238188
1798,128483.7325160955
1799,115436.20619347777
1800,134724.7937812839
1801,133535.08294902585
1802,124410.98484486277
1803,141331.9938110369
1804,142905.28709332825
1805,134948.82570929272
1806,120275.4100635237
1807,121597.6281902568
1808,117272.46384201256
1809,118469.0987842321
1810,145033.46887777146
1811,107781.70397752039
1812,106293.36927043405
1813,125823.10624295403
1814,99271.80032572946
1815,54792.98453895071
1816,103696.72912116595
1817,111570.73384665692
1818,150029.77817866023
1819,118607.45342471052
1820,50302.39689449634
1821,113373.58153342374
1822,149265.2693594889
1823,40110.04879508821
1824,136755.6959185437
1825,132104.6775829458
1826,102227.41062901968
1827,103742.91615351153
1828,135797.72077107805
1829,121722.20736071457
1830,140753.54720690503
1831,135776.27044078667
1832,81570.36927764391
1833,137391.82399985034
1834,123069.03657008556
1835,137856.372387779
1836,132102.967120717
1837,92353.81916742717
1838,121576.13740139449
1839,86993.86093710184
1840,171363.1002349048
1841,146840.09424132548
1842,76282.36785179956
1843,130468.87997137193
1844,133141.07735972392
1845,138320.047634537
1846,155371.6399325283
1847,162663.81746835
1848,61015.5699448708
1849,110444.5370964089
1850,120503.71795296337
1851,146408.8631033643
1852,127506.20439582069
1853,128927.316653367
1854,165877.77970005025
1855,138106.5603762119
1856,219062.27995979702
1857,131695.6294842684
1858,142766.12316451035
1859,117352.91176669317
1860,153679.5910016745
1861,116562.33980657709
1862,301473.9999587119
1863,298149.1116512212
1864,298149.1116512212
1865,339573.461348826
1866,339276.9711145546
1867,226306.00130103584
1868,293835.3297187141
1869,203326.92992391295
1870,219537.19723441053
1871,244381.18087499024
1872,166654.76401300836
1873,247851.85937362985
1874,138911.6466464835
1875,198947.67571668472
1876,195630.8265714661
1877,204682.04325071315
1878,185992.1853451247
1879,137244.1458333496
1880,135037.69696029136
1881,234879.55074416334
1882,250488.8367176964
1883,190271.0918230514
1884,207122.00627411413
1885,244674.45034749428
1886,291720.71139790735
1887,201945.66200872348
1888,277060.835821782
1889,151163.96269302256
1890,130164.7395619746
1891,136987.20791006938
1892,103788.25271244567
1893,133400.30552456394
1894,131228.2587113588
1895,134646.36002539616
1896,121449.21054007423
1897,104382.12453279481
1898,110244.9831723447
1899,151055.15484744537
1900,161186.3256789771
1901,175037.45874497684
1902,146578.29595477472
1903,236826.80609826738
1904,140401.23944660102
1905,183494.341120563
1906,161098.51756222465
1907,189827.01667990876
1908,109005.24492654613
1909,134150.7028677125
1910,117597.5191478988
1911,217510.33832392067
1912,327125.9085496969
1913,152134.35061012904
1914,49017.493281462615
1915,311721.9899418763
1916,76722.0558794473
1917,256058.11912455747
1918,141314.98342820787
1919,172592.816436144
1920,131795.33652329622
1921,452821.6140583984
1922,326996.691620021
1923,228473.765100516
1924,240072.582715096
1925,194671.27814215035
1926,390641.7136426918
1927,130624.19077367103
1928,152736.36085619606
1929,123907.57473837714
1930,123384.35656486147
1931,142083.53684724332
1932,140647.26505637876
1933,183970.00431930955
1934,177146.07944583113
1935,171488.9866617289
1936,189994.1546079413
1937,183289.0934066264
1938,169800.43041037724
1939,245717.9081757743
1940,189959.7890354902
1941,175957.68257391488
1942,189415.3246167548
1943,202914.50819189465
1944,346502.75444053375
1945,388918.10564413655
1946,151675.4747339173
1947,364925.7972807905
1948,172428.5827358258
1949,254180.59975502317
1950,179872.26706273723
1951,259162.75267040776
1952,252354.76872767077
1953,170593.1974710693
1954,179836.14443319218
1955,133645.90547309926
