Id,SalePrice
1461,141784.97
1462,158872.48
1463,184648.55
1464,191862.3
1465,184043.95
1466,177714.17
1467,168904.08
1468,173469.31
1469,182145.05
1470,140130.83
1471,183864.66
1472,106515.64
1473,106741.19
1474,150965.22
1475,108695.24
1476,300755.88
1477,237932.72
1478,247424.6
1479,260613.98
1480,406970.0
1481,291730.62
1482,202150.56
1483,176802.66
1484,167477.02
1485,186707.4
1486,189404.72
1487,314980.97
1488,218815.14
1489,191109.38
1490,215251.23
1491,189645.47
1492,107642.62
1493,187575.5
1494,297219.94
1495,256526.06
1496,222705.52
1497,171596.67
1498,170919.86
1499,161400.84
1500,166513.17
1501,175661.31
1502,148758.42
1503,258617.92
1504,226227.3
1505,211749.02
1506,186120.38
1507,228537.81
1508,195282.22
1509,169552.06
1510,155085.8
1511,151897.42
1512,173294.2
1513,141667.64
1514,156466.52
1515,196024.28
1516,158199.22
1517,175427.77
1518,127287.375
1519,195807.73
1520,136873.33
1521,138843.28
1522,178270.27
1523,121448.805
1524,130917.91
1525,123633.42
1526,118740.35
1527,110893.85
1528,147759.08
1529,159221.34
1530,167069.27
1531,119906.3
1532,107797.125
1533,158362.1
1534,127635.64
1535,169082.66
1536,106598.87
1537,106515.64
1538,178252.75
1539,191307.22
1540,111192.17
1541,136622.4
1542,143504.88
1543,192749.58
1544,106594.8
1545,123745.37
1546,149628.77
1547,168953.22
1548,140470.16
1549,125146.39
1550,142555.77
1551,114010.16
1552,148138.2
1553,156249.7
1554,115516.02
1555,179543.25
1556,106515.64
1557,110034.85
1558,106635.98
1559,106515.64
1560,166586.4
1561,145236.62
1562,133419.86
1563,130728.516
1564,179715.58
1565,164809.14
1566,242039.9
1567,106515.64
1568,240515.48
1569,159575.69
1570,145967.58
1571,123424.91
1572,145945.86
1573,216735.38
1574,145700.55
1575,206092.83
1576,235457.6
1577,179873.67
1578,149568.98
1579,166378.4
1580,192796.27
1581,166709.1
1582,135962.12
1583,268010.22
1584,200623.9
1585,145476.45
1586,106515.64
1587,106813.08
1588,162607.64
1589,117095.26
1590,140154.36
1591,106515.64
1592,134250.78
1593,130175.766
1594,145806.75
1595,128446.695
1596,205577.94
1597,188465.78
1598,212711.42
1599,154765.78
1600,156541.89
1601,106515.64
1602,116316.16
1603,106515.64
1604,227839.25
1605,218275.33
1606,167676.14
1607,184221.66
1608,206404.39
1609,174112.05
1610,161629.44
1611,151478.2
1612,162714.06
1613,172037.12
1614,135386.47
1615,106964.97
1616,106515.64
1617,107360.68
1618,133236.39
1619,149389.8
1620,162633.39
1621,141301.84
1622,134394.5
1623,246329.33
1624,196930.44
1625,120731.55
1626,162642.08
1627,189531.02
1628,273382.28
1629,190749.56
1630,327470.66
1631,214725.75
1632,218685.39
1633,170980.5
1634,188606.73
1635,179821.53
1636,162474.48
1637,198462.11
1638,181832.12
1639,183119.53
1640,225987.94
1641,184066.42
1642,221343.81
1643,207911.8
1644,227315.11
1645,201480.39
1646,171260.55
1647,164037.8
1648,129084.65
1649,147126.88
1650,121112.805
1651,128845.43
1652,106569.695
1653,108353.29
1654,140335.86
1655,147461.77
1656,146018.39
1657,148615.06
1658,148539.27
1659,117416.98
1660,176047.72
1661,344691.22
1662,363143.47
1663,335864.6
1664,341008.94
1665,261007.97
1666,298597.88
1667,349100.75
1668,314605.72
1669,277201.66
1670,289218.06
1671,245081.8
1672,373691.38
1673,270535.8
1674,235798.03
1675,197393.73
1676,198866.8
1677,206122.9
1678,415823.2
1679,334995.75
1680,288747.9
1681,215200.33
1682,281142.47
1683,187414.92
1684,176059.62
1685,179598.56
1686,177588.28
1687,168950.64
1688,189976.38
1689,187375.25
1690,200142.89
1691,185059.84
1692,246206.73
1693,168606.03
1694,188946.11
1695,164867.77
1696,247797.7
1697,171342.56
1698,311833.1
1699,322920.16
1700,237186.67
1701,247257.36
1702,212020.8
1703,217947.92
1704,267951.44
1705,223173.47
1706,290805.62
1707,198113.22
1708,194478.58
1709,243055.38
1710,219522.45
1711,262485.97
1712,250368.16
1713,241367.28
1714,208158.0
1715,204965.2
1716,177271.19
1717,172521.66
1718,149531.77
1719,188089.97
1720,222364.03
1721,168854.64
1722,139694.52
1723,166485.08
1724,198339.69
1725,232356.27
1726,182260.77
1727,154553.97
1728,174483.89
1729,174201.4
1730,163802.53
1731,122294.234
1732,124163.84
1733,123660.9
1734,133901.7
1735,130621.71
1736,115300.41
1737,280409.6
1738,248507.67
1739,236510.16
1740,215981.83
1741,200614.72
1742,176752.42
1743,179480.08
1744,294788.56
1745,186056.84
1746,181843.22
1747,204812.39
1748,218258.05
1749,159595.02
1750,139453.72
1751,233579.12
1752,119105.32
1753,151840.08
1754,190767.77
1755,182239.22
1756,138598.4
1757,122169.16
1758,146873.69
1759,175088.31
1760,168052.03
1761,152132.42
1762,185281.64
1763,173554.53
1764,118951.39
1765,168708.48
1766,179251.55
1767,205458.77
1768,144962.36
1769,175810.97
1770,154502.84
1771,123875.49
1772,141376.39
1773,137194.42
1774,137379.69
1775,141696.56
1776,135398.73
1777,116256.27
1778,139264.06
1779,122208.66
1780,178958.1
1781,132953.7
1782,107476.65
1783,141221.14
1784,118680.34
1785,120322.805
1786,138689.77
1787,160486.22
1788,106515.64
1789,106572.234
1790,106515.64
1791,173698.25
1792,160361.22
1793,139864.61
1794,157781.7
1795,132175.19
1796,127171.984
1797,115529.9
1798,127718.92
1799,112149.055
1800,150793.4
1801,135030.31
1802,127557.4
1803,148501.02
1804,154768.0
1805,142487.94
1806,129824.41
1807,134528.0
1808,123709.14
1809,128200.586
1810,136635.83
1811,106515.64
1812,108692.86
1813,124019.34
1814,106515.64
1815,106515.64
1816,107190.65
1817,118207.96
1818,136137.92
1819,127746.58
1820,106515.64
1821,107661.1
1822,130404.516
1823,106515.64
1824,139525.55
1825,158617.23
1826,116042.7
1827,106934.875
1828,155181.67
1829,121210.21
1830,143154.8
1831,157653.11
1832,106515.64
1833,127657.8
1834,118895.7
1835,152541.39
1836,126438.414
1837,110005.16
1838,129574.305
1839,109433.31
1840,161982.19
1841,154925.4
1842,106515.64
1843,134950.88
1844,153504.7
1845,147187.64
1846,163499.44
1847,167384.08
1848,106515.64
1849,107830.85
1850,123808.41
1851,161924.27
1852,134941.36
1853,135313.14
1854,161452.58
1855,207009.8
1856,210684.23
1857,126518.02
1858,135667.45
1859,116995.91
1860,156382.83
1861,116085.1
1862,281203.6
1863,259142.06
1864,259199.16
1865,290097.9
1866,270476.22
1867,206956.1
1868,258052.52
1869,194224.1
1870,207258.69
1871,222186.19
1872,180984.56
1873,232074.8
1874,161386.08
1875,185654.5
1876,197815.88
1877,201925.52
1878,193754.0
1879,145106.08
1880,142107.83
1881,221130.92
1882,236043.05
1883,180607.48
1884,192989.97
1885,215673.7
1886,243491.53
1887,207023.02
1888,245786.8
1889,176418.47
1890,129031.97
1891,145311.31
1892,106515.64
1893,166360.0
1894,120259.484
1895,138069.78
1896,131297.52
1897,142667.83
1898,137967.64
1899,156218.72
1900,163840.5
1901,170198.14
1902,157560.06
1903,185732.06
1904,164106.81
1905,195039.52
1906,158290.22
1907,197777.2
1908,116866.44
1909,133317.1
1910,126626.06
